awardID,fiscalYear,currentValue,duns,companyCongCode,performanceCongCode
HSCEMR12F00033,2018,31943295.4,80011988,5111,5111
HSCEMR12F00039,2018,4296320.15,177039286,5108,5108
HSCEMR12F00052,2018,6087.34,49591852,5111,647
HSCEMR12F00059,2018,5432.6,49591852,5111,651
HSCEMR12J00006,2018,8012.55,690557624,3411,1100
HSCEMR12P00025,2018,16097.4,46901799,5110,5111
HSCEMR12P00030,2018,126915.11,942273863,4820,4820
HSCEMR13C00003,2018,588000.6,73351538,652,1100
HSCEMR13F00006,2018,1508972.8,30352822,3910,1100
HSCEMR13F00027,2018,2272907.16,178074969,1198,1100
HSCEMR13F00032,2018,144524,85698900,1218,4213
HSCEMR13F00040,2018,13913217.06,14127109,5108,1100
HSCEMR13F00044,2018,6175214.1,14127109,5108,1100
HSCEMR14C00002,2018,220800,791120124,651,1501
HSCEMR14D00001,2018,0,1910777,2407,****
HSCEMR14F00007,2018,13761,363596297,3908,3408
HSCEMR14F00019,2018,2357392,835979147,5111,1100
HSCEMR14F00022,2018,1510954.24,790473453,5111,1100
HSCEMR14F00025,2018,27456.41,190815519,646,1301
HSCEMR14F00029,2018,7005.11,6991681,1198,1100
HSCEMR14F00031,2018,6974.43,3141970,1198,1100
HSCEMR14F00033,2018,342576,960380806,5111,5111
HSCEMR14P00001,2018,20367,73351538,652,5307
HSCEMR14P00004,2018,53101.2,53109898,1198,1100
HSCEMR14P00006,2018,234051.6,153476226,3407,3408
HSCEMR14P00008,2018,67962,123478914,2003,2905
HSCEMR14P00012,2018,120327,133129044,2508,806
HSCEMR14P00013,2018,93214.12,133129044,2508,2705
HSCEMR14P00015,2018,192298.16,831017848,1209,1210
HSCEMR14P00016,2018,1114860,1724962,1198,1100
HSCEMR14P00021,2018,82001.36,841284099,4807,4829
HSCEMR15C00001,2018,3050484.69,828039789,5108,1100
HSCEMR15F00004,2018,4780.47,79282059,2602,1100
HSCEMR15F00007,2018,449618,14127109,5108,5108
HSCEMR15F00009,2018,5361338.75,943392522,200,4816
HSCEMR15F00011,2018,124998.8,797039224,4501,4501
HSCEMR15F00020,2018,911420.5,784635021,4709,4709
HSCEMR15F00021,2018,2477441.08,298452707,5111,5111
HSCEMR15F00023,2018,10375323.64,608717450,5111,4824
HSCEMR15F00025,2018,39722,47182209,1706,1706
HSCEMR15F00032,2018,29643.64,79282059,2602,3612
HSCEMR15F00033,2018,5795,804703973,2404,2404
HSCEMR15F00040,2018,388217.32,943392522,200,4816
HSCEMR15F00045,2018,18896.91,5050346,617,1100
HSCEMR15J00012,2018,259272.72,30963826,4820,4816
HSCEMR15J00013,2018,9085.29,556496370,626,626
HSCEMR15J00014,2018,5838,556496370,626,626
HSCEMR15J00015,2018,103194.63,54007823,3704,2408
HSCEMR15J00016,2018,697426.42,1910777,2407,2407
HSCEMR15P00004,2018,6921.53,74447095,404,404
HSCEMR15P00008,2018,3478.22,985594574,5108,1100
HSCEMR15P00016,2018,42643.56,828709589,3407,3403
HSCEMR15P00023,2018,5000,79944512,3610,3610
HSCEMR15P00026,2018,1177752.9,943392522,200,644
HSCEMR16C00001,2018,1232941.37,78825612,5108,4830
HSCEMR16F00005,2018,57600,167013189,647,649
HSCEMR16F00011,2018,7475.47,79282059,2602,1903
HSCEMR16F00014,2018,5080909.41,155096154,805,3627
HSCEMR16F00015,2018,284228.27,17610036,1198,1100
HSCEMR16F00022,2018,228492.92,79282059,2602,7200
HSCEMR16F00034,2018,6290.46,79282059,2602,4816
HSCEMR16F00036,2018,50328.39,79282059,2602,404
HSCEMR16F00042,2018,169887.92,79282059,2602,1100
HSCEMR16F00044,2018,209253.1,79282059,2602,2401
HSCEMR16F00046,2018,23594.72,79282059,2602,2905
HSCEMR16F00047,2018,10849.2,79282059,2602,903
HSCEMR16F00048,2018,68995.07,79282059,2602,3909
HSCEMR16F00049,2018,50846.04,79282059,2602,5111
HSCEMR16F00054,2018,374395.34,79282059,2602,1220
HSCEMR16F00060,2018,140946.03,79282059,2602,7200
HSCEMR16F00065,2018,16179.83,79282059,2602,4824
HSCEMR16F00072,2018,59835.41,124623039,1203,4820
HSCEMR16F00080,2018,378404.68,79282059,2602,2906
HSCEMR16J00008,2018,4933310.2,160610809,5111,802
HSCEMR16J00010,2018,4933310.2,146389994,3501,3501
HSCEMR16J00011,2018,1233327.55,962701632,2408,2408
HSCEMR16J00012,2018,8633292.85,80011988,5111,5110
HSCEMR16J00020,2018,3340000,1338086,1712,1712
HSCEMR16J00021,2018,44355.6,79728394,2706,2706
HSCEMR16J00022,2018,10078.8,79728394,2706,2706
HSCEMR16J00029,2018,3731.84,79728394,2706,2706
HSCEMR16J00033,2018,299953.28,79728394,2706,2706
HSCEMR16J00035,2018,284604.6,78857127,5102,5102
HSCEMR16P00007,2018,2130174.88,943392522,200,4816
HSCEMR16P00010,2018,29877.12,827663563,4501,1501
HSCEMR16P00018,2018,4285.68,364156468,2202,2202
HSCEMR16P00027,2018,2997,14089630,1204,1301
HSCEMR16P00028,2018,57968.08,931670392,4835,4828
HSCEMR16P00030,2018,31030,802856083,645,639
HSCEMR17F00004,2018,5358.25,230792756,3910,1100
HSCEMR17F00005,2018,8087.12,787411917,2402,402
HSCEMR17F00011,2018,39199.93,79282059,2602,1100
HSCEMR17F00012,2018,136666.21,79282059,2602,4001
HSCEMR17F00017,2018,74979.15,79282059,2602,4830
HSCEMR17F00018,2018,135690.98,79282059,2602,7200
HSCEMR17F00023,2018,8729.91,43837947,3601,4816
HSCEMR17F00024,2018,45600,122767437,639,3501
HSCEMR17F00027,2018,277355.84,79282059,2602,4824
HSCEMR17F00028,2018,153910.19,79282059,2602,4001
HSCEMR17F00029,2018,11522.31,791990146,3612,5110
HSCEMR17F00030,2018,266279.38,79282059,2602,5108
HSCEMR17F00033,2018,5910.24,791990146,3612,3408
HSCEMR17F00039,2018,1933200.83,610974201,5111,1100
HSCEMR17F00040,2018,56880,122767437,639,2202
HSCEMR17F00041,2018,25944103.07,80778868,4820,1225
HSCEMR17F00043,2018,223936.69,79282059,2602,5108
HSCEMR17F00044,2018,23775.12,79282059,2602,1100
HSCEMR17F00046,2018,1780476.8,298452707,5111,5111
HSCEMR17F00048,2018,32477.52,124623039,1203,2906
HSCEMR17F00049,2018,43353.88,19979132,3411,1301
HSCEMR17F00054,2018,1275287.88,14127109,5108,1100
HSCEMR17F00056,2018,190368,828301213,603,1100
HSCEMR17J00001,2018,104101.2,2344208,4705,4705
HSCEMR17P00002,2018,7635,2688059,4829,4818
HSCEMR17P00003,2018,8332.2,607957693,628,1100
HSCEMR17P00004,2018,3490,1627124,1198,1100
HSCEMR17P00005,2018,11743.65,828709589,3407,3403
HSCEMR17P00007,2018,15125,191386275,4816,4816
HSCEMR17P00008,2018,5874.27,750159915,618,4816
HSCEMR17P00009,2018,35700,151580305,637,633
HSCEMS08F00026,2018,37118.17,8382293,5111,1301
HSCEMS08F00029,2018,349180,7872690,5108,5108
HSCEMS08F00054,2018,450492.81,7872690,5108,1100
HSCEMS08J00067,2018,30043.94,615381907,5110,1100
HSCEMS08JCL009,2018,625294.69,53117149,4801,4816
HSCEMS08JCL013,2018,5206069.48,783837672,5108,1100
HSCEMS08JCL014,2018,1572077.78,783837672,5108,1100
HSCEMS08P00094,2018,66785.28,107930133,1198,1100
HSCEMS10F00036,2018,9164.05,143682164,5108,1100
HSCEMS10J00016,2018,8750379.14,968451591,1309,1309
HSCEMS11C00006,2018,1228568.04,5191895,5111,1100
HSCEMS11F00065,2018,168471.6,608717450,5108,5108
HSCEMS11J00046,2018,3606700.68,627071103,1223,3709
HSCEMS11J00061,2018,130513.16,690557624,3411,3406
HSCEMS11J00080,2018,6172000.41,968451591,1309,1208
HSCEMS11J00084,2018,36785.1,193803103,5108,1100
HSCEMS11J00086,2018,3578859.09,968451591,1309,105
HSCEMS12C00001,2018,14185656,1381284,5111,2404
HSCEMS12C00008,2018,432772.94,27284830,1304,1302
HSCEMS12F00032,2018,280512.51,217304393,407,4217
HSCEMS12F00042,2018,79595.4,217304393,407,4217
HSCEMS12F00049,2018,26310,78857127,5102,4209
HSCEMS12F00052,2018,162378.93,217304393,407,4217
HSCEMS12F00084,2018,334082.89,608717450,5108,5111
HSCEMS12F00102,2018,1017244.81,608717450,5108,5111
HSCEMS12F00113,2018,56901.85,79728394,2706,2706
HSCEMS12J00071,2018,53789.65,193803103,5108,5108
HSCEMS12J00094,2018,4385,78857127,5102,4209
HSCEMS12J00103,2018,5319339.95,338309115,3706,3706
HSCEMS12J00105,2018,679014.82,338309115,3706,3706
HSCEMS12P00004,2018,27444,210091856,1198,1100
HSCEMS12P00024,2018,9105.6,808414531,3000,3000
HSCEMS13A00014,2018,0,877933408,4807,****
HSCEMS13F00026,2018,5950685.58,14127109,5111,1100
HSCEMS13F00032,2018,530947.28,789017506,2408,1100
HSCEMS13F00033,2018,3414151.51,14127109,5111,1100
HSCEMS13F00036,2018,1723497.2,132222063,1202,1100
HSCEMS13F00047,2018,12591145.16,347201258,5108,1100
HSCEMS13F00058,2018,28436249.91,14127109,5111,1100
HSCEMS13J00001,2018,8114309.61,78628925,5111,1100
HSCEMS13J00035,2018,1526166.18,79728394,2706,2706
HSCEMS13J00037,2018,953248.02,79728394,2706,2706
HSCEMS13J00043,2018,33547.11,1381284,905,905
HSCEMS13J00082,2018,7292.85,1381284,905,905
HSCEMS13P00036,2018,28000,74108176,624,1100
HSCEMS14F00037,2018,3234767.62,186576310,5108,1100
HSCEMS14F00050,2018,33625.35,6130371,5508,1100
HSCEMS14F00076,2018,2233021,58369562,1198,1100
HSCEMS14F00083,2018,435896.18,4841107,2405,1100
HSCEMS14J00007,2018,7147735.14,80011988,5111,1100
HSCEMS14J00081,2018,19358.4,79728394,2706,2706
HSCEMS14P00011,2018,36360,46859745,4209,4209
HSCEMS14P00020,2018,12000,71088637,5000,5000
HSCEMS14P00039,2018,112667,26970634,1302,1302
HSCEMS14P00051,2018,146998.4,355783010,5110,4209
HSCEMS15C00002,2018,0,15490144,4205,****
HSCEMS15C00004,2018,332776.08,81113627,613,1100
HSCEMS15F00005,2018,25672,620371422,105,1100
HSCEMS15F00022,2018,7442404.77,14127109,5108,1100
HSCEMS15F00026,2018,1792896.74,14127109,5108,5108
HSCEMS15F00032,2018,24894974.34,382014330,5111,1100
HSCEMS15F00035,2018,50000,119969970,4507,4507
HSCEMS15F00047,2018,2267927.26,14127109,5108,1100
HSCEMS15F00051,2018,1764940.73,14127109,5108,1100
HSCEMS15F00069,2018,92867.14,382014330,5111,1100
HSCEMS15F00078,2018,6108699.29,58369562,1198,1100
HSCEMS15J00010,2018,7424705.56,14127109,5108,1100
HSCEMS15J00011,2018,6792.1,79728394,2706,2706
HSCEMS15J00020,2018,3073.28,79728394,2706,2706
HSCEMS15J00030,2018,32699,79728394,2706,2706
HSCEMS15J00045,2018,25326,14784388,3706,3706
HSCEMS15J00046,2018,18492,14784388,3706,3706
HSCEMS15J00050,2018,169036,79728394,2706,4209
HSCEMS15J00052,2018,26562.8,79728394,2706,1601
HSCEMS15J00056,2018,30908,79728394,2706,1601
HSCEMS15J00061,2018,250578.9,79728394,2706,2706
HSCEMS15J00064,2018,36625,14784388,3706,3706
HSCEMS15J00079,2018,13803.3,79728394,2706,2706
HSCEMS15J00086,2018,581695.5,79728394,2706,2706
HSCEMS15J00090,2018,421850,79728394,2706,2706
HSCEMS15J00091,2018,56720.16,1381284,905,2706
HSCEMS15J00093,2018,59654.73,79728394,2706,2706
HSCEMS15J00095,2018,469097.2,79728394,2706,2706
HSCEMS15J00096,2018,133779.92,79728394,2706,1601
HSCEMS15J00097,2018,21092.5,79728394,2706,2706
HSCEMS15J00098,2018,256441.08,79728394,2706,2706
HSCEMS15J00114,2018,247625.95,79728394,2706,2706
HSCEMS15J00119,2018,120740,79728394,2706,4209
HSCEMS15J00126,2018,1123670,111187295,5110,5110
HSCEMS15J00136,2018,74506.53,79728394,2706,2706
HSCEMS15J00137,2018,1415664.86,14127109,5108,1100
HSCEMS15P00016,2018,100360,959263484,4209,4209
HSCEMS16A00002,2018,0,790801765,2104,****
HSCEMS16A00003,2018,0,78857127,5102,****
HSCEMS16C00002,2018,506180.31,943392522,200,651
HSCEMS16C00003,2018,220210.45,133297288,5101,5101
HSCEMS16C00004,2018,1996800,825118982,4211,1100
HSCEMS16F00002,2018,22792,825892289,1227,5000
HSCEMS16F00008,2018,236000,194508131,3618,3618
HSCEMS16F00010,2018,15700.96,607775848,5106,5106
HSCEMS16F00011,2018,1582756.89,964725688,5111,1100
HSCEMS16F00012,2018,408556.8,608717450,5111,5111
HSCEMS16F00015,2018,30936.15,943392522,200,4834
HSCEMS16F00017,2018,149061.96,877933408,4807,4807
HSCEMS16F00018,2018,306564.76,101176097,5108,2508
HSCEMS16F00019,2018,3487932.62,943392522,200,4834
HSCEMS16F00021,2018,4404,607775848,5106,5106
HSCEMS16F00024,2018,4467289.9,14127109,5108,1100
HSCEMS16F00031,2018,11978,966648503,2408,2408
HSCEMS16F00036,2018,235000,624408167,4821,4821
HSCEMS16F00046,2018,47183.83,113402713,4904,4904
HSCEMS16F00048,2018,15706.9,63079268,3708,3708
HSCEMS16F00051,2018,43116.41,61974549,4204,1100
HSCEMS16F00053,2018,17378,40535536,1198,4824
HSCEMS16F00054,2018,1471443.04,382014330,5111,1100
HSCEMS16F00056,2018,85484,97220180,5108,5108
HSCEMS16F00057,2018,3902118.42,58369562,1198,1100
HSCEMS16F00058,2018,115460,144184392,1198,1100
HSCEMS16J00007,2018,9229.3,861004349,632,632
HSCEMS16J00011,2018,307887.5,79728394,2706,1601
HSCEMS16J00012,2018,80000,1338086,1712,1712
HSCEMS16J00013,2018,2000,1338086,1712,1712
HSCEMS16J00014,2018,152400,1338086,1712,1712
HSCEMS16J00016,2018,110715,331266275,5110,5110
HSCEMS16J00018,2018,188425,603395794,901,901
HSCEMS16J00028,2018,246310,79728394,2706,2706
HSCEMS16J00029,2018,123155,79728394,2706,2706
HSCEMS16J00032,2018,709295.55,79728394,2706,2706
HSCEMS16J00034,2018,14532,371972030,4502,4506
HSCEMS16J00035,2018,30807,79728394,2706,2706
HSCEMS16J00046,2018,113760.69,79728394,2706,2706
HSCEMS16J00047,2018,63244.47,79728394,2706,2706
HSCEMS16J00052,2018,5000,1338086,1712,4816
HSCEMS16J00053,2018,1538228.32,1338086,1712,1712
HSCEMS16J00061,2018,53672.64,79728394,2706,2706
HSCEMS16J00065,2018,39759934.02,45534641,5110,1100
HSCEMS16J00068,2018,13232.5,603395794,901,901
HSCEMS16J00073,2018,420040.4,14784388,3706,3706
HSCEMS16J00074,2018,19163.04,79728394,2706,2706
HSCEMS16J00075,2018,3152.6,79728394,2706,2703
HSCEMS16J00076,2018,222443.64,14784388,3706,3706
HSCEMS16J00078,2018,404159.88,79728394,2706,2706
HSCEMS16J00081,2018,383463,79728394,2706,2706
HSCEMS16J00082,2018,30250.97,79728394,2706,2706
HSCEMS16J00083,2018,364600.59,79728394,2706,2706
HSCEMS16J00084,2018,191941.8,1338086,1712,1712
HSCEMS16J00087,2018,33166.8,79728394,2706,2706
HSCEMS16J00088,2018,24905.54,79728394,2706,2706
HSCEMS16J00089,2018,50394,79728394,2706,4209
HSCEMS16J00091,2018,377071.95,79728394,2706,2706
HSCEMS16J00092,2018,10976,79728394,2706,2706
HSCEMS16J00093,2018,6974.89,54038138,1208,1208
HSCEMS16J00094,2018,25025.28,79728394,2706,2706
HSCEMS16J00096,2018,2992767.49,1325463,2403,1708
HSCEMS16J00099,2018,2015760,79728394,2706,2703
HSCEMS16J00102,2018,35210,861004349,632,632
HSCEMS16J00106,2018,1499419.47,824891477,2505,2505
HSCEMS16J00108,2018,13625,14784388,3706,3706
HSCEMS16J00109,2018,19961.7,331266275,5110,5110
HSCEMS16P00011,2018,4958,38973392,4209,4209
HSCEMS16P00017,2018,144650,142984124,3706,3706
HSCEMS16P00019,2018,9425,605437870,633,633
HSCEMS16P00020,2018,52434.63,44976271,1307,1307
HSCEMS16P00024,2018,4270,828983200,1214,1214
HSCEMS16P00026,2018,14995,78843526,3610,3612
HSCEMS16P00031,2018,12227,802275391,5102,5102
HSCEMS16P00033,2018,11892.5,875632531,1198,1100
HSCEMS16P00035,2018,1800,2537595,4810,4825
HSCEMS16P00037,2018,11995,11457723,5507,5507
HSCEMS16P00039,2018,64769.4,4366082,3405,3405
HSCEMS16P00041,2018,11934,78857127,5102,5102
HSCEMS16P00042,2018,29500,235211278,****,****
HSCEMS16P00044,2018,15870,210091856,1198,1100
HSCEMS16P00046,2018,11616,58667809,4801,4801
HSCEMS16P00049,2018,7000,72633340,5108,5000
HSCEMS16P00057,2018,13410.25,79464963,4824,4824
HSCEMS16P00061,2018,4972.48,192770050,3411,3411
HSCEMS16P00063,2018,12818.3,58308508,1808,1808
HSCEMS16P00064,2018,9600,125047027,1000,1000
HSCEMS16P00066,2018,53151.93,808414531,3000,1100
HSCEMS16P00068,2018,206978.5,786065052,3409,4209
HSCEMS17A00004,2018,0,31689583,1227,****
HSCEMS17C00001,2018,352512.62,135665169,1212,1212
HSCEMS17C00002,2018,371254.65,966127768,2003,2003
HSCEMS17C00003,2018,556252.68,78711150,2408,1100
HSCEMS17C00004,2018,354000,73351538,652,651
HSCEMS17D00001,2018,0,78770392,3301,****
HSCEMS17D00002,2018,0,79728394,2706,****
HSCEMS17D00008,2018,0,607775848,5106,****
HSCEMS17F00001,2018,15034.8,928251321,4207,4207
HSCEMS17F00003,2018,355782.02,194508131,3618,3618
HSCEMS17F00004,2018,20923,690651989,5111,5111
HSCEMS17F00005,2018,1247,24292732,2408,1705
HSCEMS17F00006,2018,106245,15606251,5107,5107
HSCEMS17F00007,2018,5859.15,884114609,5111,1100
HSCEMS17F00008,2018,8392,201786600,****,1100
HSCEMS17F00009,2018,38139,613026223,1222,1100
HSCEMS17F00010,2018,531047.15,943392522,200,200
HSCEMS17F00011,2018,12608.45,985594574,5108,5108
HSCEMS17F00013,2018,42182.4,78857127,5102,5102
HSCEMS17F00014,2018,44242.32,943392522,200,4834
HSCEMS17F00015,2018,57595.2,78857127,5102,5102
HSCEMS17F00016,2018,117128.46,1408673,2506,2506
HSCEMS17F00018,2018,262194.92,861004349,632,632
HSCEMS17F00019,2018,13135.35,78857127,5102,1302
HSCEMS17F00020,2018,4499,82355652,5111,1100
HSCEMS17F00021,2018,125197.24,382014330,5111,1100
HSCEMS17F00023,2018,71052,808414531,3000,4209
HSCEMS17F00025,2018,8159.52,79282059,2602,2407
HSCEMS17F00026,2018,10650,7369119,4816,4816
HSCEMS17F00029,2018,9193.6,78857127,5102,5102
HSCEMS17F00030,2018,14601.6,78857127,5102,5102
HSCEMS17F00032,2018,12685930.14,133239397,5108,1100
HSCEMS17F00033,2018,76473,78748913,2408,2408
HSCEMS17F00035,2018,6318.5,161619705,409,409
HSCEMS17F00039,2018,147687.7,861004349,632,632
HSCEMS17F00043,2018,98312.73,32672651,5505,5505
HSCEMS17F00044,2018,14899.2,79464963,4824,4824
HSCEMS17F00045,2018,2420327.87,14127109,5108,5108
HSCEMS17F00046,2018,112890,808414531,3000,4816
HSCEMS17F00050,2018,41535,808414531,3000,1302
HSCEMS17F00052,2018,4201171.05,14127109,5108,5108
HSCEMS17F00055,2018,60593.76,21725457,4104,1302
HSCEMS17F00057,2018,1839113.62,14127109,5108,1100
HSCEMS17F00058,2018,19288.7,621407980,102,102
HSCEMS17F00060,2018,29639.61,146850255,4503,4503
HSCEMS17F00061,2018,6673743.7,14127109,5108,1100
HSCEMS17F00062,2018,2598.75,929305191,3712,3712
HSCEMS17F00063,2018,41593.5,86003852,649,649
HSCEMS17F00066,2018,865933.56,177039286,5108,5108
HSCEMS17F00067,2018,61322.85,6130371,5508,5508
HSCEMS17F00069,2018,3369.6,969380372,2502,1100
HSCEMS17F00070,2018,59580.2,92658152,3608,3607
HSCEMS17F00072,2018,23132.85,801957981,2708,2708
HSCEMS17F00073,2018,2071627.6,861004349,632,632
HSCEMS17J00001,2018,159748.98,79728394,2706,2706
HSCEMS17J00002,2018,9171.04,790801765,2104,407
HSCEMS17J00006,2018,19960.02,79728394,2706,2706
HSCEMS17J00007,2018,15109.32,79728394,2706,2706
HSCEMS17J00014,2018,4098,78857127,5102,1100
HSCEMS17J00019,2018,446145.2,78857127,5102,4209
HSCEMS17J00021,2018,63960,787815542,1198,1100
HSCEMS17J00022,2018,616896.56,54038138,1208,4209
HSCEMS17J00024,2018,363307.25,79728394,2706,1601
HSCEMS17J00025,2018,97500,787815542,1198,1100
HSCEMS17J00026,2018,82562.55,3197803,651,4209
HSCEMS17J00027,2018,558785,603395794,901,4209
HSCEMS17J00028,2018,500090,79728394,2706,2703
HSCEMS17J00030,2018,11310.6,79728394,2706,2706
HSCEMS17J00032,2018,15035.52,79728394,2706,2706
HSCEMS17J00033,2018,58196,648551240,1313,4209
HSCEMS17J00035,2018,39097,78857127,5102,1302
HSCEMS17J00036,2018,649765.78,79728394,2706,1100
HSCEMS17J00037,2018,15787.38,79728394,2706,1302
HSCEMS17J00042,2018,90919.8,1338086,1712,1302
HSCEMS17J00043,2018,3522.6,831108928,1225,1225
HSCEMS17J00044,2018,2717.28,485642987,1214,1214
HSCEMS17J00046,2018,3870,79728394,2706,2706
HSCEMS17J00047,2018,68694.96,1338086,1712,5402
HSCEMS17J00049,2018,3030.66,1338086,1712,3502
HSCEMS17J00050,2018,164691.25,648551240,1313,4209
HSCEMS17J00052,2018,375.89,79728394,2706,2706
HSCEMS17J00056,2018,113520,79728394,2706,2706
HSCEMS17J00058,2018,75825,78857127,5102,4209
HSCEMS17J00059,2018,28472.61,79728394,2706,2706
HSCEMS17J00060,2018,26960.79,79728394,2706,2706
HSCEMS17J00061,2018,460.64,1338086,1712,1712
HSCEMS17J00062,2018,2489.1,1338086,1712,1712
HSCEMS17J00063,2018,1361.7,1338086,1712,1712
HSCEMS17J00065,2018,860,79728394,2706,2703
HSCEMS17J00066,2018,1023.92,79728394,2706,5402
HSCEMS17J00070,2018,57000,1338086,1712,1712
HSCEMS17J00072,2018,9000.32,79728394,2706,5402
HSCEMS17J00073,2018,50511,1338086,1712,1712
HSCEMS17J00075,2018,1885.1,79728394,2706,5402
HSCEMS17J00076,2018,3797.46,840215854,4205,4205
HSCEMS17J00077,2018,12459.38,1338086,1712,1712
HSCEMS17J00078,2018,673.48,1338086,1712,1712
HSCEMS17J00079,2018,20541.14,1338086,1712,1712
HSCEMS17J00083,2018,9303.12,1381284,905,5402
HSCEMS17J00084,2018,275907.15,79728394,2706,2706
HSCEMS17J00086,2018,2349.3,79728394,2706,2703
HSCEMS17J00087,2018,20673.95,79728394,2706,4209
HSCEMS17J00088,2018,27279,371972030,4502,4506
HSCEMS17J00091,2018,1082,79728394,2706,4209
HSCEMS17J00096,2018,55800,1338086,1712,1712
HSCEMS17J00098,2018,299324.65,14784388,3706,3706
HSCEMS17J00100,2018,2819.04,1338086,1712,1712
HSCEMS17J00101,2018,24684.18,79728394,2706,2706
HSCEMS17J00102,2018,37589,79728394,2706,2703
HSCEMS17J00105,2018,260580,79728394,2706,2706
HSCEMS17J00106,2018,19212.5,14784388,3706,3706
HSCEMS17J00108,2018,52868.18,1338086,1712,1100
HSCEMS17J00109,2018,1469310,79728394,2706,4209
HSCEMS17J00116,2018,1242075,603395794,901,901
HSCEMS17J00117,2018,66337.78,1338086,1712,1712
HSCEMS17J00118,2018,667.14,79728394,2706,5402
HSCEMS17J00122,2018,187945,79728394,2706,2706
HSCEMS17J00123,2018,134205,54038138,1208,4209
HSCEMS17J00126,2018,439630,78857127,5102,5402
HSCEMS17J00128,2018,303066,1338086,1712,1712
HSCEMS17J00129,2018,397466.5,14784388,3706,3706
HSCEMS17J00130,2018,255222,78857127,5102,4209
HSCEMS17J00133,2018,107500,79728394,2706,1100
HSCEMS17J00137,2018,6504.48,78857127,5102,5102
HSCEMS17J00138,2018,140000,1338086,1712,4816
HSCEMS17J00139,2018,3775,790801765,2104,2103
HSCEMS17J00140,2018,20625,603395794,901,901
HSCEMS17J00141,2018,59770,79728394,2706,2706
HSCEMS17J00145,2018,58905,78857127,5102,5102
HSCEMS17J00149,2018,10336.92,79728394,2706,2706
HSCEMS17J00150,2018,754.04,79728394,2706,2706
HSCEMS17J00151,2018,1879.45,79728394,2706,2706
HSCEMS17J00152,2018,67102.5,54038138,1208,1208
HSCEMS17J00154,2018,381600,111187295,5110,5110
HSCEMS17J00156,2018,5452.35,331266275,5110,5110
HSCEMS17J00157,2018,4757.22,790801765,2104,2103
HSCEMS17J00158,2018,12172.5,79728394,2706,1601
HSCEMS17J00160,2018,226011.5,861004349,632,632
HSCEMS17J00162,2018,2429603.8,338309115,2601,2601
HSCEMS17J00164,2018,12818.68,79728394,2706,2706
HSCEMS17J00166,2018,25742.6,3073525,2407,2407
HSCEMS17J00167,2018,875434.2,30963826,4820,4834
HSCEMS17J00170,2018,35641.06,3073525,2407,2407
HSCEMS17J00172,2018,30896.5,556496370,626,5000
HSCEMS17J00173,2018,23609.26,3073525,2407,2407
HSCEMS17J00175,2018,318508.8,30963826,4820,4834
HSCEMS17J00177,2018,13301999.5,1325463,2403,5108
HSCEMS17J00182,2018,76130,371972030,4502,4506
HSCEMS17J00184,2018,7583.71,3073525,2407,2407
HSCEMS17J00186,2018,987.84,79728394,2706,2706
HSCEMS17J00187,2018,178218.78,3073525,2407,2407
HSCEMS17J00190,2018,136034.49,3073525,2407,2407
HSCEMS17J00191,2018,31573.13,3073525,2407,2407
HSCEMS17J00193,2018,79097.29,3073525,2407,2407
HSCEMS17J00196,2018,1244989.64,607775848,5106,1302
